accuracy,loss,val_accuracy,val_loss
0.8672037124633789,0.4317511320114136,0.6821666955947876,1.0640116930007935
0.9586851596832275,0.13738228380680084,0.9595000147819519,0.1465686410665512
0.9708148241043091,0.09893213957548141,0.9803333282470703,0.06922216713428497
0.9755740761756897,0.07948145270347595,0.9793333411216736,0.07068519294261932
0.9791296124458313,0.06785476207733154,0.9833333492279053,0.05860542878508568
