epoch,accuracy,loss,val_accuracy,val_loss
1,0.1111111119389534,2.3021109104156494,0.1111111119389534,2.297180414199829
2,0.11164021492004395,2.2965128421783447,0.1111111119389534,2.295525074005127
3,0.11079365015029907,2.296473741531372,0.1111111119389534,2.2977521419525146
4,0.11142857372760773,2.2965354919433594,0.1111111119389534,2.297089099884033
