epoch,accuracy,loss,val_accuracy,val_loss
1,0.11137565970420837,2.307666778564453,0.1111111119389534,2.297185182571411
2,0.11148148030042648,2.296510934829712,0.1111111119389534,2.2955219745635986
3,0.11068782955408096,2.296473503112793,0.1111111119389534,2.2977542877197266
4,0.11142857372760773,2.296535015106201,0.1111111119389534,2.2970874309539795
