epoch,accuracy,loss,val_accuracy,val_loss
1,0.34179893136024475,1.6618338823318481,0.45851850509643555,1.4386022090911865
2,0.5015344023704529,1.3121083974838257,0.49432098865509033,1.3200392723083496
3,0.6234391331672668,1.030447244644165,0.6162962913513184,1.034681797027588
4,0.676031768321991,0.8872973322868347,0.699999988079071,0.822498619556427
5,0.7037566304206848,0.8222945332527161,0.7118518352508545,0.7928827404975891
6,0.723121702671051,0.7636974453926086,0.724197506904602,0.7440199851989746
