epoch,accuracy,loss,val_accuracy,val_loss
1,0.5856760144233704,0.9956778883934021,0.6786239743232727,0.8305703401565552
2,0.601928174495697,0.96932053565979,0.6068274974822998,0.8927755355834961
3,0.5994278788566589,0.9627701044082642,0.5884578824043274,0.8793609142303467
