epoch,accuracy,loss,val_accuracy,val_loss
1,0.5957956314086914,0.9894221425056458,0.6208872199058533,0.851318359375
2,0.5924843549728394,0.9653239250183105,0.6261431574821472,0.8592990040779114
3,0.5837331414222717,0.9591865539550781,0.6039367318153381,0.8178543448448181
4,0.5963925123214722,0.9600571393966675,0.6260905861854553,0.8568713068962097
5,0.5928335189819336,0.9598854780197144,0.6415431499481201,0.8457639217376709
