epoch,accuracy,loss,val_accuracy,val_loss
1,0.5691084265708923,1.008546233177185,0.7138126492500305,0.7801058292388916
2,0.6009933948516846,0.9709702730178833,0.6171029210090637,0.8660639524459839
3,0.5912454128265381,0.9636178612709045,0.6075107455253601,0.8428150415420532
