epoch,accuracy,loss,val_accuracy,val_loss
1,0.019701087847352028,3.6120307445526123,0.027173912152647972,3.610898971557617
2,0.02038043551146984,3.611335039138794,0.027173912152647972,3.6108763217926025
3,0.026834238320589066,3.6115951538085938,0.027173912152647972,3.6137194633483887
4,0.01868206448853016,3.6121582984924316,0.027173912152647972,3.6108574867248535
5,0.025815216824412346,3.6114392280578613,0.027173912152647972,3.610856771469116
