epoch,accuracy,loss,val_accuracy,val_loss
1,0.022758152335882187,3.613187789916992,0.027173912152647972,3.610882520675659
2,0.021059783175587654,3.6114628314971924,0.021739130839705467,3.6107211112976074
3,0.023097826167941093,3.6110777854919434,0.027173912152647972,3.6107146739959717
4,0.03192934766411781,3.6037654876708984,0.04076087102293968,3.5957393646240234
5,0.03838315233588219,3.5910048484802246,0.03804347664117813,3.584007978439331
