Threshold,Accuracy,Precision,Recall,F1,MacroF1,BalancedAccuracy
0.68,0.03522662076878944,1.0,0.024027858386535112,0.04692813420992972,0.03508116747671207,0.5120139291932676
0.69,0.031095811818703384,1.0,0.01984910040626814,0.03892556339631231,0.031031499884181146,0.5099245502031341
0.7,0.029145152036718303,1.0,0.01787579802669762,0.03512373132626297,0.02910787651638169,0.5089378990133488
0.71,0.027882960413080894,1.0,0.016598955310504933,0.032655857501712716,0.027859294064509495,0.5082994776552525
0.72,0.025588066551921973,1.0,0.014277423099245502,0.0281528953994049,0.02558127972915482,0.5071387115496228
0.73,0.023293172690763052,1.0,0.01195589088798607,0.023629272768983713,0.023293056953821514,0.505977945443993
0.74,0.022030981067125647,1.0,0.010679048171793383,0.0211324221890433,0.022030156984697048,0.5053395240858967
0.75,0.020883534136546186,1.0,0.009518282066163668,0.018857077153041277,0.020879357310060086,0.5047591410330818
0.76,0.019162363740676994,1.0,0.007777132907719094,0.015434231743837826,0.019148300142609355,0.5038885664538596
0.77,0.01835915088927137,1.0,0.006964596633778294,0.0138328530259366,0.018338471058942027,0.5034822983168892
0.78,0.01755593803786575,1.0,0.006152060359837493,0.01222888786340563,0.017527363356491677,0.5030760301799188
0.79,0.01663798049340218,1.0,0.00522344747533372,0.010392609699769052,0.01659881340176594,0.5026117237376668
0.8,0.015949512335054504,1.0,0.004526987811955891,0.009013173099144903,0.01590129940280855,0.5022634939059779
0.81,0.015261044176706828,1.0,0.0038305281485780615,0.007631822386679001,0.015202839000217206,0.501915264074289
0.82,0.01491681009753299,1.0,0.003482298316889147,0.006940427993059572,0.014853253268015272,0.5017411491584446
0.83,0.01434308663224326,1.0,0.002901915264074289,0.005787037037037037,0.014270082796106687,0.5014509576320372
0.84,0.013998852553069421,1.0,0.0025536854323853744,0.005094361468102351,0.01391986354992744,0.5012768427161927
0.85,0.013769363166953529,1.0,0.0023215322112594312,0.004632310364794441,0.01368625182821871,0.5011607661056298
0.86,0.013310384394721745,1.0,0.001857225769007545,0.003707565751361372,0.013218710708388948,0.5009286128845037
0.87,0.012966150315547906,1.0,0.0015089959373186302,0.003013444598980065,0.012867776605329614,0.5007544979686593
0.88,0.012621916236374068,1.0,0.0011607661056297156,0.002318840579710145,0.012516603708367281,0.5005803830528148
0.89,0.012621916236374068,1.0,0.0011607661056297156,0.002318840579710145,0.012516603708367281,0.5005803830528148
0.9,0.012162937464142284,1.0,0.0006964596633778294,0.001391949889803967,0.012048001281603084,0.5003482298316889
0.91,0.012048192771084338,1.0,0.0005803830528148578,0.001160092807424594,0.011930784201669164,0.5002901915264074
0.92,0.011933448078026392,1.0,0.00046430644225188626,0.0009281819236570367,0.011813540513525261,0.5002321532211259
0.93,0.0117039586919105,1.0,0.00023215322112594313,0.00046419867703377044,0.011578973274747455,0.500116076610563
0.94,0.0117039586919105,1.0,0.00023215322112594313,0.00046419867703377044,0.011578973274747455,0.500116076610563
0.95,0.0117039586919105,1.0,0.00023215322112594313,0.00046419867703377044,0.011578973274747455,0.500116076610563
