accuracy,auc,loss,val_accuracy,val_auc,val_loss
0.45424145460128784,0.5504043698310852,0.7017121315002441,0.7398737668991089,0.5931944847106934,0.6512370705604553
0.6103024482727051,0.6566896438598633,0.6588450074195862,0.7837062478065491,0.6008844971656799,0.6008619666099548
0.6328005790710449,0.6761437654495239,0.6444221138954163,0.6382099986076355,0.5989471673965454,0.6447455883026123
0.6625768542289734,0.7158161997795105,0.6210135221481323,0.6211130023002625,0.5880023241043091,0.6346572041511536
