Threshold,Accuracy,Precision,Recall,F1,MacroF1,BalancedAccuracy
0.54,0.4795180722891566,0.9918013021461297,0.477423099245502,0.6445698166431594,0.33642372580229946,0.5687115496227511
0.55,0.4293746414228342,0.9924283396430503,0.4260011607661056,0.5961179241452124,0.31212970664950673,0.5730005803830528
0.56,0.38416523235800343,0.9924196482716798,0.3799187463726059,0.5494837572399899,0.28833622337257786,0.564959373186303
0.57,0.34503729202524386,0.9925449000338868,0.3399883923389437,0.5064845236036659,0.2665437624839612,0.5599941961694719
0.58,0.30487664945496273,0.9922988063149788,0.2991294254207777,0.4596860506600071,0.24270889860115183,0.5495647127103889
0.59,0.2665519219736087,0.9915966386554622,0.26024376088218226,0.4122839279146745,0.21850082877271718,0.5351218804410911
0.6,0.23316121629374642,0.9923547400611621,0.22600116076610563,0.36815732249220007,0.1964819882561686,0.5380005803830528
0.61,0.20390131956397017,0.9929453262786596,0.19605339524085896,0.32745250096936795,0.176096225182463,0.5380266976204295
0.62,0.17521514629948365,0.9924085576259489,0.1669181659895531,0.2857710651828299,0.15496807399787707,0.5284590829947766
0.63,0.15261044176706828,0.9912140575079872,0.1440510737086477,0.25154555589338196,0.13754059495052542,0.5170255368543238
0.64,0.13069420539300058,0.9914853358561968,0.1216482878699942,0.21670802315963605,0.12008383885488892,0.5158241439349971
0.65,0.11336775674125071,0.9922394678492239,0.10388856645385955,0.1880844804034885,0.10579505203038067,0.5169442832269298
0.66,0.09581181870338497,0.9906542056074766,0.0861288450377249,0.15847928235796668,0.09076951968133891,0.5080644225188625
0.67,0.08227194492254733,0.9904610492845787,0.07231572838073129,0.13479013414106447,0.0788780868604174,0.5061578641903656
0.68,0.07263339070567987,0.9944341372912802,0.062217063261752754,0.11710727550797466,0.07027427574335418,0.5161085316308763
0.69,0.06414228341939185,0.9956803455723542,0.05351131746952989,0.10156422119409561,0.06251582707214359,0.5167556587347649
0.7,0.05725760183591509,0.9950372208436724,0.04654672083575159,0.08893324462186737,0.05611664608649241,0.5132733604178757
0.71,0.051749856569133675,0.9971671388101983,0.04085896691816599,0.07850133809099019,0.05095003089848493,0.515429483459083
0.72,0.04670109007458405,1.0,0.03563551944283227,0.06881865052678772,0.046162968892919015,0.5178177597214161
0.73,0.04325874928284567,1.0,0.03215322112594312,0.06230319388214125,0.04286394175250187,0.5160766105629716
0.74,0.03855421686746988,1.0,0.02739408009286129,0.05332730764885324,0.03832002403074437,0.5136970400464307
0.75,0.034079173838209985,1.0,0.022867092280905398,0.04471175669541534,0.03395949867725049,0.5114335461404527
0.76,0.03155479059093517,1.0,0.020313406848520024,0.03981797497155859,0.031483061559853365,0.51015670342426
0.77,0.029604130808950087,1.0,0.018340104468949507,0.03601960560811581,0.029561148535835656,0.5091700522344748
0.78,0.027538726333907058,1.0,0.01625072547881602,0.03198172472872644,0.027518239885977056,0.508125362739408
0.79,0.026047045324153757,1.0,0.014741729541497389,0.029055136124456645,0.026037696975672153,0.5073708647707487
0.8,0.024440619621342512,1.0,0.013116656993615786,0.025893675527039414,0.024438448887399274,0.5065583284968079
0.81,0.023522662076878944,1.0,0.012188044109112013,0.02408256880733945,0.023522340660845388,0.506094022054556
0.82,0.022834193918531268,1.0,0.011491584445734185,0.02272205646086757,0.022834181052829382,0.5057457922228671
0.83,0.0219162363740677,1.0,0.010562971561230412,0.020905122903744543,0.021915193272138204,0.5052814857806152
0.84,0.020539300057372346,1.0,0.009170052234474754,0.018173452956061653,0.020533612924917274,0.5045850261172373
0.85,0.019621342512908778,1.0,0.00824143934997098,0.016348146442551233,0.01961048676198925,0.5041207196749855
0.86,0.01835915088927137,1.0,0.006964596633778294,0.0138328530259366,0.018338471058942027,0.5034822983168892
0.87,0.0174411933448078,1.0,0.006035983749274521,0.011999538479289258,0.017411386265777234,0.5030179918746372
0.88,0.016752725186460125,1.0,0.005339524085896692,0.010622329984990186,0.016714973864658395,0.5026697620429483
0.89,0.016408491107286288,1.0,0.0049912942542077775,0.009933009933009933,0.01636641376723456,0.5024956471271039
0.9,0.015949512335054504,1.0,0.004526987811955891,0.009013173099144903,0.01590129940280855,0.5022634939059779
0.91,0.015605278255880666,1.0,0.004178757980266976,0.008322737255808578,0.01555218762779038,0.5020893789901335
0.92,0.014802065404475043,1.0,0.0033662217063261755,0.006709856547894493,0.014736671957079502,0.5016831108531631
0.93,0.014113597246127367,1.0,0.002669762042948346,0.005325306783977773,0.014036629734118095,0.5013348810214742
0.94,0.013884107860011475,1.0,0.0024376088218224026,0.004863362667901806,0.013803070917758044,0.5012188044109112
0.95,0.013539873780837637,1.0,0.002089378990133488,0.0041700451754894015,0.013452534239444144,0.5010446894950668
