Threshold,Accuracy,Precision,Recall,F1,MacroF1,BalancedAccuracy
0.66,0.05484796328169822,0.9921875,0.044225188624492165,0.08467607511945771,0.053843197090033684,0.5071125943122461
0.67,0.04704532415375789,0.990506329113924,0.0363319791062101,0.07009293472175568,0.04645957478528071,0.503165989553105
0.68,0.04061962134251291,0.9884615384615385,0.029831688914683692,0.05791549295774648,0.04029614507618475,0.49991584445734183
0.69,0.03580034423407917,0.9907407407407407,0.024840394660475915,0.048465632431208244,0.035629490247468296,0.5024201973302379
0.7,0.03189902467010901,0.989010989010989,0.02089378990133488,0.040923041946118,0.03181331061744681,0.5004468949506674
0.71,0.02983362019506598,0.9878048780487805,0.018804410911201393,0.03690625355963094,0.02978129693355492,0.4994022054556007
0.72,0.02834193918531268,0.9867549668874173,0.01729541497388276,0.033994980606890254,0.028308662971958515,0.49864770748694137
0.73,0.027194492254733218,0.9858156028368794,0.016134648868253047,0.03174965737779808,0.02717296103844942,0.4980673244341265
0.74,0.025014343086632244,0.9836065573770492,0.013929193267556587,0.027469383083438253,0.025008129940430734,0.4969645966337783
0.75,0.023407917383821,0.9814814814814815,0.012304120719674986,0.024303565287171845,0.02340709446166333,0.4961520603598375
0.76,0.022834193918531268,0.9805825242718447,0.011723737666860128,0.023170451938518008,0.02283407812720207,0.49586186883343003
0.77,0.0219162363740677,0.9789473684210527,0.010795124782356355,0.021354764638346728,0.021915914429265108,0.49539756239117816
0.78,0.02099827882960413,0.9770114942528736,0.009866511897852582,0.019535738910595266,0.020996100436049235,0.4949332559489263
0.79,0.020424555364314402,0.975609756097561,0.009286128845037725,0.01839714844199149,0.020420376579864404,0.4946430644225189
0.8,0.019621342512908778,0.9733333333333334,0.008473592571096924,0.016800920598388953,0.0196132749445034,0.49423679628554845
0.81,0.01904761904761905,0.9714285714285714,0.007893209518282067,0.01565918249856074,0.019035994908514216,0.49394660475914104
0.82,0.01778542742398164,0.9661016949152542,0.006616366802089379,0.013142725386211668,0.017763687955782856,0.49330818340104465
0.83,0.0174411933448078,0.9814814814814815,0.006152060359837493,0.012227477217672165,0.017413818508390928,0.49807603017991875
0.84,0.016523235800344233,1.0,0.005107370864770749,0.010162836355237325,0.01648262670572264,0.5025536854323853
0.85,0.01549053356282272,1.0,0.004062681369704005,0.008092485549132947,0.01543576441465759,0.502031340684852
0.86,0.013884107860011475,1.0,0.0024376088218224026,0.004863362667901806,0.013803070917758044,0.5012188044109112
0.87,0.01342512908777969,1.0,0.0019733023795705166,0.003938832252085264,0.013335635721405215,0.5009866511897852
0.88,0.012966150315547906,1.0,0.0015089959373186302,0.003013444598980065,0.012867776605329614,0.5007544979686593
0.89,0.012736660929432014,1.0,0.0012768427161926872,0.002550428935775562,0.012633687889059976,0.5006384213580963
0.9,0.012392426850258176,1.0,0.0009286128845037725,0.0018555027252696278,0.012282355654675236,0.5004643064422519
0.91,0.01227768215720023,1.0,0.0008125362739408009,0.0016237531895151936,0.01216519176278666,0.5004062681369704
0.92,0.012048192771084338,1.0,0.0005803830528148578,0.001160092807424594,0.011930784201669164,0.5002901915264074
0.93,0.011818703384968446,1.0,0.0003482298316889147,0.000696217219772569,0.011696270207707438,0.5001741149158444
0.94,0.011818703384968446,1.0,0.0003482298316889147,0.000696217219772569,0.011696270207707438,0.5001741149158444
0.95,0.0117039586919105,1.0,0.00023215322112594313,0.00046419867703377044,0.011578973274747455,0.500116076610563
