accuracy,auc,loss,val_accuracy,val_auc,val_loss
0.39911481738090515,0.5465606451034546,0.7042381167411804,0.5440046191215515,0.5665478706359863,0.7275052070617676
0.7046717405319214,0.6514040231704712,0.6574376225471497,0.7111876010894775,0.5850887894630432,0.649308443069458
0.6916400194168091,0.6887779235839844,0.6428433060646057,0.668617308139801,0.5918769836425781,0.6505765318870544
0.6990902423858643,0.715064287185669,0.6297375559806824,0.6813539862632751,0.5887452363967896,0.6331547498703003
0.7009835243225098,0.738214373588562,0.615627646446228,0.6866322159767151,0.5836232900619507,0.6190654039382935
