Threshold,Accuracy,Precision,Recall,F1,MacroF1,BalancedAccuracy
0.69,0.034079173838209985,1.0,0.022867092280905398,0.04471175669541534,0.03395949867725049,0.5114335461404527
0.7,0.03155479059093517,1.0,0.020313406848520024,0.03981797497155859,0.031483061559853365,0.51015670342426
0.71,0.029259896729776247,1.0,0.017991874637260593,0.03534777651083238,0.029221232366270694,0.5089959373186302
0.72,0.027882960413080894,1.0,0.016598955310504933,0.032655857501712716,0.027859294064509495,0.5082994776552525
0.73,0.02570281124497992,1.0,0.014393499709808473,0.028378533012930543,0.025695422299814714,0.5071967498549043
0.74,0.024096385542168676,1.0,0.012768427161926872,0.02521489971346705,0.02409510063214995,0.5063842135809634
0.75,0.022604704532415375,1.0,0.011259431224608242,0.02226813590449954,0.02260458871389235,0.5056297156123041
0.76,0.021457257601835915,1.0,0.010098665118978526,0.01999540335555045,0.021455080229562575,0.5050493325594893
0.77,0.020424555364314402,1.0,0.009053975623911782,0.01794547336937766,0.020418312969454767,0.5045269878119559
0.78,0.019736087205966726,1.0,0.008357515960533952,0.01657649361114309,0.01972596841142766,0.504178757980267
0.79,0.01904761904761905,1.0,0.007661056297156123,0.015205621472180623,0.019032688436398916,0.5038305281485781
0.8,0.018244406196213425,1.0,0.006848520023215322,0.013603873645376989,0.01822267688664464,0.5034242600116077
0.81,0.01755593803786575,1.0,0.006152060359837493,0.01222888786340563,0.017527363356491677,0.5030760301799188
0.82,0.016982214572576017,1.0,0.005571677307022635,0.011081611450998499,0.016947216128145537,0.5027858386535113
0.83,0.016523235800344233,1.0,0.005107370864770749,0.010162836355237325,0.01648262670572264,0.5025536854323853
0.84,0.016408491107286288,1.0,0.0049912942542077775,0.009933009933009933,0.01636641376723456,0.5024956471271039
0.85,0.016179001721170396,1.0,0.004759141033081834,0.009473197781885398,0.016133909125727288,0.5023795705165409
0.86,0.015720022948938612,1.0,0.0042948345908299474,0.008552935737401757,0.01566858452397543,0.502147417295415
0.87,0.01549053356282272,1.0,0.004062681369704005,0.008092485549132947,0.01543576441465759,0.502031340684852
0.88,0.015146299483648882,1.0,0.00371445153801509,0.00740141089395166,0.015086336780233259,0.5018572257690076
0.89,0.014687320711417097,1.0,0.0032501450957632036,0.006479231748235567,0.014620064263784335,0.5016250725478816
0.9,0.01434308663224326,1.0,0.002901915264074289,0.005787037037037037,0.014270082796106687,0.5014509576320372
0.91,0.014228341939185313,1.0,0.0027858386535113177,0.005556198634101169,0.014153369479716947,0.5013929193267557
0.92,0.013769363166953529,1.0,0.0023215322112594312,0.004632310364794441,0.01368625182821871,0.5011607661056298
0.93,0.013195639701663799,1.0,0.0017411491584445734,0.0034762456546929316,0.01310175919098283,0.5008705745792222
0.94,0.013195639701663799,1.0,0.0017411491584445734,0.0034762456546929316,0.01310175919098283,0.5008705745792222
0.95,0.012966150315547906,1.0,0.0015089959373186302,0.003013444598980065,0.012867776605329614,0.5007544979686593
