Epoch,TrainLoss,Accuracy,Macro-P,Macro-R,Macro-F1
1,1.943520012497902,0.3933333333333333,0.41794540776652617,0.3933333333333333,0.37674923647231123
2,1.623337835073471,0.4736666666666667,0.4778380789270343,0.4736666666666666,0.46570665939840417
