Epoch,TrainLoss,Accuracy,Macro-P,Macro-R,Macro-F1
1,2.1363718450069427,0.3396666666666667,0.34358643413857715,0.3396666666666667,0.3171340244213273
2,1.7741259574890136,0.4216666666666667,0.4167894691754652,0.4216666666666667,0.3911670076473621
