accuracy,auc,loss,val_accuracy,val_auc,val_loss
0.6538683176040649,0.7559297680854797,0.5879642367362976,0.7125067114830017,0.8056268692016602,0.5378308296203613
0.702406108379364,0.8059743046760559,0.5329286456108093,0.7058770656585693,0.8095845580101013,0.5296174883842468
0.7039930820465088,0.8101402521133423,0.5276376605033875,0.7076390385627747,0.811095118522644,0.5264544486999512
0.7058488726615906,0.8124109506607056,0.5247659087181091,0.7041748762130737,0.8116938471794128,0.5302774906158447
0.7068471312522888,0.8139972686767578,0.522739052772522,0.7050707936286926,0.8119945526123047,0.5311480164527893
0.7075254321098328,0.8151662349700928,0.5211992263793945,0.7053992748260498,0.812162458896637,0.5308932065963745
0.7083893418312073,0.8161391615867615,0.5199105739593506,0.7074299454689026,0.8120766878128052,0.5286481976509094
0.7092660069465637,0.8170287609100342,0.518807053565979,0.7081466913223267,0.8119235634803772,0.527603268623352
